ce_askprice,ce_askqty,ce_bidprice,ce_bidqty,ce_chng_in_oi,ce_iv,ce_ltp,ce_net_chng,ce_oi,ce_volume,pe_askprice,pe_askqty,pe_bidprice,pe_bidqty,pe_chng_in_oi,pe_iv,pe_ltp,pe_net_chng,pe_oi,pe_volume,spot_price,strike_price,time
182.95,75,182.30,150,181650,90.42,183.90,10.60,867300,232354,587.65,75,583.85,150,203550,98.49,584.90,32.55,326700,51188,8659,9000,1455
193.65,75,192.15,75,171525,90.42,192.00,18.70,857175,233804,555.45,75,551.75,150,202800,98.49,555.00,2.65,325950,51368,8697,9000,1458
188.70,75,187.60,75,163725,90.42,187.65,14.35,849375,235142,565.45,150,560.70,150,206775,98.49,560.70,8.35,329925,51619,8680,9000,1501
171.45,75,170.60,75,173850,90.42,170.65,-2.65,859500,236934,595.00,75,591.55,75,210675,98.49,593.75,41.40,333825,51961,8641,9000,1504
165.30,75,164.05,300,171675,90.42,165.35,-7.95,857325,238964,599.00,75,594.20,225,211200,98.49,595.70,43.35,334350,52407,8627,9000,1507
172.80,150,171.75,300,170475,90.42,172.70,-0.60,856125,240721,581.90,150,575.25,75,215550,98.49,580.00,27.65,338700,52647,8633,9000,1510
176.45,225,175.45,150,168150,90.42,176.00,2.70,853800,242315,574.20,75,570.20,150,216150,98.49,574.00,21.65,339300,52915,8645,9000,1513
182.50,75,181.45,225,157200,90.42,182.05,8.75,842850,243948,562.70,75,562.20,75,210075,98.49,562.60,10.25,333225,53119,8667,9000,1516
184.95,150,184.20,450,158325,90.42,184.45,11.15,843975,245189,558.70,150,556.55,75,207675,98.49,558.65,6.30,330825,53295,8667,9000,1519
188.80,75,188.20,75,150450,90.42,189.00,15.70,836100,246328,552.35,75,552.15,75,211125,98.49,551.40,-0.95,334275,53557,8692,9000,1522
182.85,225,182.20,150,137925,90.42,182.25,8.95,823575,247979,551.60,75,548.65,75,210600,98.49,550.55,-1.80,333750,53734,8671,9000,1525
184.90,600,184.05,150,108900,90.42,184.50,11.20,794550,248752,561.10,75,557.30,225,210675,98.49,561.05,8.70,333825,53886,8675,9000,1527
183.50,225,182.90,150,105225,90.42,183.25,9.95,790875,249330,561.80,75,560.00,1725,206325,98.49,560.15,7.80,329475,54003,8676,9000,1531
180.00,300,172.00,300,105225,90.42,180.00,6.70,790875,250312,561.00,75,550.05,75,206325,98.49,560.00,7.65,329475,54127,8674,9000,1533
89.35,225,88.60,375,61650,117.04,88.65,-88.20,832650,4857,680.00,75,677.35,75,-15675,106.36,677.60,103.05,310350,686,8402,9000,0919
83.00,450,82.55,150,61650,115.56,83.15,-93.70,832650,8277,688.30,300,682.55,75,-15675,110.25,688.30,113.75,310350,1303,8388,9000,0921
88.55,300,88.05,150,148500,110.84,88.05,-88.80,919500,15244,657.00,75,653.95,75,-59700,113.97,655.00,80.45,266325,1780,8442,9000,0924
86.00,75,85.60,75,148500,-,85.60,-91.25,919500,16789,668.80,225,663.05,75,-59700,-,662.35,87.80,266325,1831,8430,9000,0927
79.75,75,79.10,300,252150,111.71,79.15,-97.70,1023150,22812,691.00,150,685.00,75,-67725,112.51,687.00,112.45,258300,2009,8390,9000,0930
84.45,300,83.75,750,252150,111.61,83.95,-92.90,1023150,24708,664.65,75,658.65,225,-67725,112.18,660.00,85.45,258300,2093,8421,9000,0933
93.20,450,92.65,75,284400,108.76,92.90,-83.95,1055400,29619,618.20,75,613.30,75,-70125,110.68,619.45,44.90,255900,2268,8463,9000,0936
100.00,150,99.55,75,275025,110.15,99.90,-76.95,1046025,34395,614.35,600,612.75,75,-75675,112.41,614.35,39.80,250350,2625,8476,9000,0939
119.35,75,118.60,225,263775,112.80,119.20,-57.65,1034775,39997,601.65,150,600.00,3300,-77925,113.20,600.00,25.45,248100,2758,8524,9000,0943
113.00,225,112.30,225,263775,113.27,112.50,-64.35,1034775,42771,607.40,75,603.25,75,-77925,122.22,602.05,27.50,248100,2880,8516,9000,0945
117.25,75,116.65,75,245700,113.55,116.20,-60.65,1016700,47950,601.95,75,598.20,75,-73875,119.14,594.90,20.35,252150,3069,8525,9000,0948
110.65,150,110.10,150,242850,113.59,110.55,-66.30,1013850,49814,612.10,150,607.15,75,-75825,116.02,605.25,30.70,250200,3135,8502,9000,0951
114.60,75,114.35,375,226950,117.05,114.15,-62.70,997950,54008,618.00,75,613.20,150,-77850,117.84,619.10,44.55,248175,3177,8491,9000,0954
120.20,75,120.00,1425,238875,117.20,120.35,-56.50,1009875,56790,609.65,225,604.55,75,-78450,115.71,594.90,20.35,247575,3300,8512,9000,0957
131.50,225,130.70,75,225450,117.54,131.10,-45.75,996450,61330,598.70,300,591.25,150,-75900,117.27,590.50,15.95,250125,3479,8531,9000,1000
126.15,225,125.65,75,242925,119.53,126.00,-50.85,1013925,65164,597.70,300,592.65,75,-68625,119.57,596.00,21.45,257400,3558,8522,9000,1004
129.80,225,129.15,150,266475,119.53,130.00,-46.85,1037475,68355,592.35,75,588.25,75,-69150,119.57,590.75,16.20,256875,3617,8530,9000,1007
115.70,75,115.05,75,266475,119.53,115.05,-61.80,1037475,72085,609.35,75,606.15,75,-71025,119.57,606.15,31.60,255000,3684,8500,9000,1010
111.20,150,110.60,150,256275,113.98,111.20,-65.65,1027275,75285,609.25,75,605.70,150,-71925,112.56,605.25,30.70,254100,3746,8491,9000,1012
102.10,75,101.70,75,260400,113.98,102.15,-74.70,1031400,77128,626.30,75,621.20,75,-75900,112.56,630.20,55.65,250125,3825,8472,9000,1016
101.25,75,101.00,225,289050,113.98,101.00,-75.85,1060050,81376,633.00,75,630.75,75,-78600,112.56,630.00,55.45,247425,4014,8468,9000,1019
105.60,75,105.10,75,330000,114.86,105.75,-71.10,1101000,84494,612.45,4425,609.10,75,-77475,116.44,612.45,37.90,248550,4071,8490,9000,1022
113.90,300,113.40,75,330000,114.86,113.25,-63.60,1101000,85927,593.40,75,590.00,150,-77475,116.44,592.45,17.90,248550,4161,8510,9000,1025
115.80,75,115.70,3375,354825,114.86,115.80,-61.05,1125825,88459,597.70,75,593.65,75,-80325,116.44,594.40,19.85,245700,4186,8511,9000,1028
119.20,75,118.60,225,334725,114.86,119.00,-57.85,1105725,91284,592.15,75,587.60,75,-81300,116.44,588.40,13.85,244725,4235,8523,9000,1031
124.65,75,124.15,150,355725,115.18,124.60,-52.25,1126725,93854,582.15,75,578.00,75,-79800,115.17,581.00,6.45,246225,4269,8532,9000,1034
127.25,225,126.70,225,361050,115.18,127.55,-49.30,1132050,96335,578.00,225,573.20,150,-79200,115.17,579.90,5.35,246825,4298,8536,9000,1036
119.80,375,119.35,75,372150,115.18,118.70,-58.15,1143150,98617,589.70,150,585.00,75,-80625,115.17,584.25,9.70,245400,4342,8517,9000,1040
133.95,75,133.50,150,381675,117.55,133.80,-43.05,1152675,101995,563.90,150,559.45,75,-79725,108.99,563.30,-11.25,246300,4493,8558,9000,1043
134.95,300,134.45,150,383325,117.55,134.15,-42.70,1154325,104256,562.35,150,556.50,150,-75750,108.99,565.00,-9.55,250275,4510,8552,9000,1046
140.60,75,140.50,75,385800,117.55,140.50,-36.35,1156800,107546,547.50,150,542.25,225,-75750,108.99,548.15,-26.40,250275,4543,8575,9000,1049
135.55,75,135.05,300,382950,117.55,135.10,-41.75,1153950,109736,553.00,4425,550.95,75,-76650,108.99,552.95,-21.60,249375,4692,8554,9000,1052
137.00,450,136.45,75,399750,118.20,136.60,-40.25,1170750,113094,548.75,75,547.40,75,-68175,107.90,551.00,-23.55,257850,4828,8566,9000,1055
131.65,75,131.10,600,405750,118.20,131.75,-45.10,1176750,114849,562.00,75,556.85,75,-67575,107.90,556.25,-18.30,258450,4869,8555,9000,1057
130.45,75,130.05,75,412650,118.20,129.95,-46.90,1183650,116212,567.00,75,563.50,150,-69450,107.90,564.75,-9.80,256575,4902,8537,9000,1101
132.65,150,132.20,75,427350,117.34,132.65,-44.20,1198350,118470,561.10,75,556.15,150,-69450,108.73,551.30,-23.25,256575,5007,8555,9000,1104
127.45,375,126.85,225,426375,117.34,126.95,-49.90,1197375,119955,569.05,150,564.80,75,-67125,108.73,568.05,-6.50,258900,5044,8538,9000,1108
120.00,450,119.50,225,426900,117.34,120.00,-56.85,1197900,123633,584.95,75,581.40,150,-68175,108.73,584.95,10.40,257850,5153,8516,9000,1110
114.90,75,114.40,225,426900,115.28,114.45,-62.40,1197900,124239,595.00,75,591.65,75,-68175,112.29,593.15,18.60,257850,5167,8505,9000,1113
122.00,375,121.50,75,437550,115.28,121.95,-54.90,1208550,125893,586.10,150,581.40,150,-67275,112.29,581.40,6.85,258750,5208,8516,9000,1116
121.70,450,121.15,150,447825,115.28,122.05,-54.80,1218825,127320,583.00,75,580.45,75,-67200,112.29,580.00,5.45,258825,5220,8519,9000,1119
121.45,225,120.95,300,453600,116.42,121.00,-55.85,1224600,128997,590.10,375,584.70,225,-71775,104.84,583.70,9.15,254250,5235,8518,9000,1122
115.60,75,115.20,2475,459600,116.42,115.20,-61.65,1230600,133353,600.00,75,598.05,75,-69900,104.84,604.05,29.50,256125,5321,8496,9000,1127
115.65,375,115.25,75,504450,-,115.45,-61.40,1275450,135388,612.65,75,608.95,300,-69675,-,612.00,37.45,256350,5356,8485,9000,1131
112.00,75,111.50,75,504450,117.77,112.00,-64.85,1275450,136511,621.35,75,617.10,75,-69675,111.97,617.35,42.80,256350,5370,8481,9000,1134
109.35,75,109.00,300,505725,117.77,109.00,-67.85,1276725,138099,627.45,75,621.60,225,-69975,111.97,625.00,50.45,256050,5395,8474,9000,1137
105.70,300,105.10,150,490275,117.77,105.65,-71.20,1261275,140944,631.20,150,625.45,150,-69675,111.97,628.35,53.80,256350,5424,8464,9000,1140
110.80,75,110.30,75,478500,115.06,110.75,-66.10,1249500,143931,613.70,75,609.10,75,-69150,108.77,611.70,37.15,256875,5474,8493,9000,1143
111.85,225,111.30,75,478350,115.06,111.65,-65.20,1249350,145142,616.10,375,610.05,75,-69375,108.77,610.00,35.45,256650,5492,8489,9000,1146
113.80,450,113.20,75,494100,115.06,113.50,-63.35,1265100,146541,604.80,150,599.05,150,-69300,108.77,608.00,33.45,256725,5507,8498,9000,1149
113.35,375,112.85,75,495000,115.45,113.30,-63.55,1266000,147717,603.65,150,597.95,150,-69075,110.77,598.00,23.45,256950,5517,8501,9000,1152
109.50,75,109.00,75,497550,115.45,109.20,-67.65,1268550,148764,611.45,75,606.95,75,-69075,110.77,606.45,31.90,256950,5549,8494,9000,1155
95.80,75,95.45,75,513375,115.45,95.20,-81.65,1284375,153859,647.10,75,641.60,225,-67800,110.77,643.00,68.45,258225,5586,8458,9000,1159
96.00,225,95.50,75,513375,115.45,95.95,-80.90,1284375,154455,643.10,150,637.55,225,-67800,110.77,637.55,63.00,258225,5606,8454,9000,1202
90.45,75,90.20,75,515625,112.34,90.20,-86.65,1286625,157516,653.15,75,648.70,75,-67500,113.09,649.15,74.60,258525,5623,8449,9000,1205
86.50,75,86.10,75,492000,112.34,85.85,-91.00,1263000,161796,661.75,75,659.55,150,-68025,113.09,661.35,86.80,258000,5652,8428,9000,1208
87.95,300,87.50,825,523650,112.34,87.85,-89.00,1294650,163254,658.95,150,656.00,75,-68025,113.09,655.20,80.65,258000,5659,8431,9000,1211
84.40,75,83.95,75,523650,112.34,84.45,-92.40,1294650,164937,666.85,75,662.45,75,-67725,113.09,665.55,91.00,258300,5700,8423,9000,1213
84.30,75,84.05,75,571425,112.34,83.65,-93.20,1342425,169345,652.75,75,647.55,75,-68775,113.09,650.00,75.45,257250,5808,8428,9000,1217
86.90,150,86.55,75,596400,112.34,86.90,-89.95,1367400,170935,634.80,75,631.00,75,-68550,113.09,630.30,55.75,257475,5826,8443,9000,1221
79.00,375,78.60,75,592050,112.34,78.70,-98.15,1363050,177141,647.60,75,643.70,75,-69600,113.09,645.00,70.45,256425,5891,8437,9000,1226
79.00,375,78.60,75,592050,112.34,78.70,-98.15,1363050,177141,647.60,75,643.70,75,-69600,113.09,645.00,70.45,256425,5891,8437,9000,1228
79.20,75,78.85,75,595425,112.34,78.85,-98.00,1366425,178418,645.10,75,642.05,75,-69900,113.09,646.95,72.40,256125,5900,8439,9000,1232
80.00,75,79.75,75,606825,112.34,80.05,-96.80,1377825,180957,648.95,75,645.25,150,-70125,113.09,648.25,73.70,255900,5917,8432,9000,1235
75.15,75,74.85,300,655575,112.34,75.05,-101.80,1426575,183325,656.95,75,654.00,450,-60225,113.09,658.00,83.45,265800,6073,8423,9000,1239
71.30,150,71.00,450,617400,112.34,71.00,-105.85,1388400,189213,639.25,75,635.60,75,-59625,113.09,636.45,61.90,266400,6116,8437,9000,1243
64.15,75,63.80,75,630300,112.34,64.20,-112.65,1401300,194438,663.35,75,659.70,75,-59475,113.09,661.10,86.55,266550,6193,8413,9000,1246
62.85,75,62.55,75,659925,112.34,62.75,-114.10,1430925,196231,661.95,75,657.85,75,-59475,113.09,663.40,88.85,266550,6212,8414,9000,1250
60.25,75,60.00,6675,659925,112.34,60.25,-116.60,1430925,197491,667.00,75,665.80,225,-59175,113.09,666.00,91.45,266850,6244,8409,9000,1252
63.65,75,63.45,75,709350,112.34,63.75,-113.10,1480350,202931,651.80,75,648.15,75,-68550,113.09,650.50,75.95,257475,6468,8428,9000,1255
60.35,600,60.00,29700,718200,112.34,60.00,-116.85,1489200,204099,665.00,75,662.50,75,-68550,113.09,661.00,86.45,257475,6480,8410,9000,1259
62.30,150,62.05,75,737625,112.34,62.15,-114.70,1508625,205891,653.55,75,648.80,75,-68925,113.09,641.80,67.25,257100,6501,8423,9000,1301
61.85,150,61.50,225,737625,112.34,61.90,-114.95,1508625,206879,657.35,75,653.70,75,-68700,113.09,652.80,78.25,257325,6505,8422,9000,1304
50.65,75,50.40,525,738600,112.34,50.45,-126.40,1509600,211059,687.60,75,683.65,75,-68775,113.09,688.10,113.55,257250,6556,8384,9000,1307
52.40,150,52.10,225,745800,112.34,52.40,-124.45,1516800,214815,685.20,75,681.55,75,-69225,113.09,686.35,111.80,256800,6632,8377,9000,1310
52.05,150,51.75,75,745800,112.34,51.80,-125.05,1516800,215204,694.90,75,690.55,75,-69750,113.09,690.00,115.45,256275,6644,8377,9000,1313
52.45,75,52.25,450,750825,112.34,52.25,-124.60,1521825,217792,686.95,75,685.00,75,-70275,113.09,686.45,111.90,255750,6688,8380,9000,1316
54.85,450,54.70,75,752025,112.34,54.60,-122.25,1523025,220923,679.65,75,675.90,75,-70800,113.09,680.00,105.45,255225,6747,8394,9000,1319
53.65,75,53.40,150,752025,112.34,53.85,-123.00,1523025,222343,684.35,75,679.55,75,-70800,113.09,684.40,109.85,255225,6783,8391,9000,1322
54.45,225,54.15,450,758025,112.34,54.45,-122.40,1529025,223727,678.85,75,674.45,75,-70725,113.09,676.70,102.15,255300,6793,8397,9000,1325
54.00,75,53.80,150,763950,112.34,53.90,-122.95,1534950,224332,685.35,75,681.10,75,-70800,113.09,676.90,102.35,255225,6795,8397,9000,1328
50.65,75,50.40,75,778275,112.34,50.40,-126.45,1549275,227303,694.05,75,690.00,75,-70875,113.09,694.00,119.45,255150,6839,8381,9000,1331
60.25,300,59.75,75,812325,112.34,59.70,-117.15,1583325,233593,653.00,75,648.65,75,-70650,113.09,650.95,76.40,255375,6921,8418,9000,1339
58.00,450,57.65,75,807525,112.34,57.80,-119.05,1578525,236900,655.05,75,650.95,75,-69375,113.09,659.30,84.75,256650,6957,8411,9000,1343
56.40,75,56.15,150,806625,112.34,56.00,-120.85,1577625,239908,668.65,75,664.55,75,-69825,113.09,671.95,97.40,256200,6998,8403,9000,1348
53.35,150,53.20,150,796575,112.34,53.25,-123.60,1567575,242703,672.50,75,668.30,75,-70575,113.09,680.00,105.45,255450,7055,8395,9000,1352
43.30,75,42.95,450,767250,112.34,43.00,-133.85,1538250,247772,719.05,75,714.80,75,-70650,113.09,711.10,136.55,255375,7169,8362,9000,1355
43.90,75,43.60,150,767250,112.34,43.75,-133.10,1538250,248747,714.15,150,711.05,75,-70650,113.09,711.20,136.65,255375,7179,8360,9000,1358
46.20,750,46.00,3150,769650,112.34,46.00,-130.85,1540650,251228,705.00,300,703.10,75,-71025,113.09,702.05,127.50,255000,7254,8372,9000,1401
44.80,75,44.55,225,779250,112.34,44.60,-132.25,1550250,252660,709.60,75,705.90,75,-70950,113.09,709.00,134.45,255075,7272,8353,9000,1404
47.80,225,47.55,2100,767700,112.34,47.55,-129.30,1538700,255906,688.30,150,685.20,75,-70800,113.09,684.65,110.10,255225,7307,8386,9000,1407
45.50,525,45.15,300,768675,112.34,45.15,-131.70,1539675,260025,705.50,75,701.55,75,-70575,113.09,708.25,133.70,255450,7355,8372,9000,1410
46.00,225,45.70,150,764250,112.34,46.00,-130.85,1535250,261450,698.70,75,695.15,75,-70275,113.09,699.35,124.80,255750,7392,8379,9000,1413
49.30,300,49.05,75,771750,112.34,49.15,-127.70,1542750,263293,674.10,75,670.15,75,-70125,113.09,671.00,96.45,255900,7442,8400,9000,1416
47.20,75,47.00,6000,779325,112.34,47.15,-129.70,1550325,264138,686.65,150,681.70,225,-70800,113.09,685.00,110.45,255225,7469,8388,9000,1418
43.40,150,43.20,150,785100,112.34,43.50,-133.35,1556100,267277,701.05,75,696.45,150,-68775,113.09,699.90,125.35,257250,7547,8375,9000,1422
41.65,150,41.45,450,803850,112.34,41.65,-135.20,1574850,268112,702.00,75,699.05,75,-68100,113.09,701.20,126.65,257925,7549,8368,9000,1425
43.90,75,43.65,600,807600,112.34,44.00,-132.85,1578600,270157,697.00,1500,695.00,2250,-67575,113.09,699.15,124.60,258450,7580,8379,9000,1428
43.85,300,43.60,150,823275,112.34,43.80,-133.05,1594275,271191,699.95,75,697.00,75,-67500,113.09,703.00,128.45,258525,7645,8374,9000,1431
45.55,75,45.35,375,822075,112.34,45.60,-131.25,1593075,273971,687.90,75,683.70,150,-67500,113.09,689.75,115.20,258525,7745,8391,9000,1434
37.70,150,37.45,675,797850,112.34,37.45,-139.40,1568850,277754,735.40,75,728.60,225,-68775,113.09,734.35,159.80,257250,7806,8344,9000,1437
38.40,75,38.15,300,769050,112.34,38.75,-138.10,1540050,280737,711.15,75,706.05,150,-69975,113.09,714.50,139.95,256050,7844,8356,9000,1439
37.15,75,37.00,750,758325,112.34,37.00,-139.85,1529325,283460,719.60,75,714.85,75,-69525,113.09,715.85,141.30,256500,7870,8347,9000,1442
34.50,75,34.35,150,771075,112.34,34.30,-142.55,1542075,285514,732.95,75,728.75,75,-69900,113.09,729.00,154.45,256125,7899,8331,9000,1445
32.00,1050,31.80,675,774900,112.34,31.95,-144.90,1545900,291356,764.15,75,760.60,75,-70275,113.09,758.65,184.10,255750,8024,8308,9000,1449
28.05,450,27.85,75,733500,112.34,28.00,-148.85,1504500,299000,810.40,75,805.05,75,-75525,113.09,796.55,222.00,250500,8193,8262,9000,1452
30.25,375,30.10,75,733500,112.34,30.25,-146.60,1504500,302658,792.95,75,790.00,2700,-75525,113.09,790.00,215.45,250500,8287,8277,9000,1455
30.25,375,30.10,75,723900,112.34,30.25,-146.60,1494900,302658,792.95,75,790.00,2700,-76875,113.09,790.00,215.45,249150,8287,8277,9000,1458
29.90,600,29.80,150,711150,112.34,29.80,-147.05,1482150,307515,788.85,375,784.85,75,-84300,113.09,789.80,215.25,241725,8421,8278,9000,1501
27.50,1200,27.25,300,722775,112.34,27.30,-149.55,1493775,309919,807.00,75,805.65,75,-84225,113.09,807.00,232.45,241800,8451,8256,9000,1504
27.70,150,27.50,675,761550,112.34,27.50,-149.35,1532550,313134,788.90,75,783.20,75,-83850,113.09,789.00,214.45,242175,8542,8261,9000,1507
28.35,300,28.15,300,758775,112.34,28.20,-148.65,1529775,314579,779.95,75,775.15,150,-84600,113.09,779.80,205.25,241425,8578,8269,9000,1510
29.20,3075,29.05,675,743775,112.34,29.00,-147.85,1514775,319723,761.95,150,759.80,75,-86175,113.09,762.00,187.45,239850,8625,8287,9000,1513
29.15,600,29.00,300,743775,112.34,29.15,-147.70,1514775,320552,760.25,75,756.00,75,-86175,113.09,759.00,184.45,239850,8645,8296,9000,1516
28.90,2400,28.80,2175,741975,112.34,28.85,-148.00,1512975,321760,754.30,150,749.75,75,-86925,113.09,748.30,173.75,239100,8671,8298,9000,1519
27.50,225,27.40,150,732150,112.34,27.45,-149.40,1503150,326388,784.05,150,780.05,75,-89025,113.09,781.20,206.65,237000,8753,8271,9000,1522
26.90,750,26.70,75,710550,112.34,26.90,-149.95,1481550,328020,775.80,150,770.30,75,-89250,113.09,766.55,192.00,236775,8780,8285,9000,1525
26.10,225,26.05,75,676800,112.34,26.00,-150.85,1447800,331093,777.00,75,774.10,75,-90600,113.09,776.00,201.45,235425,8833,8283,9000,1528
26.00,15825,25.80,675,665700,112.34,26.00,-150.85,1436700,332818,773.30,150,767.50,300,-90900,113.09,770.00,195.45,235125,8914,8284,9000,1531
18.60,75,18.40,300,15375,92.50,18.45,-9.25,1409175,9350,630.10,150,624.10,225,3075,141.66,620.00,-158.75,237900,373,8455,9000,0920
18.35,825,18.15,150,15375,91.52,18.35,-9.35,1409175,7220,636.90,75,631.65,75,3075,150.12,636.20,-142.55,237900,341,8439,9000,0921
15.95,675,15.75,525,66225,92.42,15.90,-11.80,1460025,14121,631.10,75,626.20,300,-5475,135.94,629.20,-149.55,229350,406,8437,9000,0924
14.90,525,14.70,75,132525,89.14,14.70,-13.00,1526325,18026,634.15,75,630.25,75,-3375,133.31,625.15,-153.60,231450,539,8427,9000,0927
10.40,975,10.30,300,208875,87.62,10.40,-17.30,1602675,23749,670.05,75,665.65,225,-2100,138.09,670.30,-108.45,232725,622,8371,9000,0930
10.45,300,10.30,600,208875,89.33,10.45,-17.25,1602675,26084,661.35,75,656.40,75,-2100,125.65,665.00,-113.75,232725,638,8370,9000,0933
10.05,450,10.00,27750,243300,88.67,10.05,-17.65,1637100,29613,681.10,75,676.45,75,-3000,130.46,679.90,-98.85,231825,692,8362,9000,0936
11.15,825,11.00,2850,322575,87.70,11.15,-16.55,1716375,32517,660.45,75,656.25,75,-3900,133.10,658.00,-120.75,230925,757,8392,9000,0939
11.25,1500,11.10,525,322575,86.85,11.05,-16.65,1716375,33900,652.45,75,647.00,75,-4275,137.39,651.65,-127.10,230550,805,8402,9000,0942
12.35,2250,12.15,1650,327600,85.38,12.25,-15.45,1721400,37068,627.65,75,622.55,75,-5850,140.96,637.45,-141.30,228975,827,8431,9000,0945
12.65,300,12.55,900,352050,83.47,12.70,-15.00,1745850,40626,608.95,225,601.75,75,-5625,131.02,602.00,-176.75,229200,916,8448,9000,0948
13.35,75,13.30,2025,352050,83.58,13.35,-14.35,1745850,42821,608.20,75,603.55,75,-5625,132.71,605.30,-173.45,229200,934,8445,9000,0951
13.50,12150,13.40,300,335925,84.36,13.45,-14.25,1729725,46634,595.55,75,591.65,225,-5325,121.97,594.90,-183.85,229500,1002,8450,9000,0954
13.55,300,13.45,150,335925,83.77,13.55,-14.15,1729725,47945,590.80,150,586.40,75,-5325,121.42,589.15,-189.60,229500,1013,8459,9000,0958
13.50,1725,13.35,750,352350,84.86,13.30,-14.40,1746150,52267,594.95,150,589.35,75,-3225,108.64,595.00,-183.75,231600,1065,8442,9000,1001
11.20,1650,11.10,375,354975,84.26,11.10,-16.60,1748775,54974,624.45,150,619.15,75,-4575,109.79,614.00,-164.75,230250,1080,8419,9000,1004
10.90,450,10.80,225,354975,84.26,10.85,-16.85,1748775,56727,618.10,300,613.25,75,-5250,109.79,612.60,-166.15,229575,1092,8423,9000,1007
11.40,975,11.30,675,364275,84.26,11.30,-16.40,1758075,58640,603.30,150,600.00,75,-5250,109.79,600.00,-178.75,229575,1106,8432,9000,1010
10.30,75,10.20,375,374550,82.54,10.30,-17.40,1768350,60572,611.10,150,606.00,75,-4875,116.79,607.05,-171.70,229950,1126,8427,9000,1012
9.95,900,9.85,75,428700,82.54,9.80,-17.90,1822500,63063,612.20,150,607.60,75,-4950,116.79,608.00,-170.75,229875,1137,8419,9000,1016
11.00,1350,10.90,825,428700,82.54,10.95,-16.75,1822500,63864,590.40,225,585.30,150,-4725,116.79,584.20,-194.55,230100,1144,8444,9000,1019
10.35,75,10.25,1650,448350,80.01,10.35,-17.35,1842150,67991,585.30,75,581.30,75,-900,102.35,580.00,-198.75,233925,1260,8451,9000,1022
11.00,75,10.90,900,448350,80.01,11.10,-16.60,1842150,68963,570.00,150,567.40,75,-900,102.35,569.95,-208.80,233925,1301,8457,9000,1025
13.55,750,13.40,600,433275,80.01,13.50,-14.20,1827075,72745,543.35,75,539.05,75,1200,102.35,544.55,-234.20,236025,1373,8484,9000,1027
12.00,4125,11.90,1200,428325,80.01,11.95,-15.75,1822125,76244,550.10,75,546.55,75,1875,102.35,552.70,-226.05,236700,1420,8474,9000,1031
14.05,1350,13.90,1050,411000,79.03,14.05,-13.65,1804800,79016,529.35,75,525.10,75,-2250,99.83,526.90,-251.85,232575,1468,8493,9000,1034
17.20,450,17.05,1725,348675,79.03,17.25,-10.45,1742475,86111,530.40,75,525.60,225,-2325,99.83,530.75,-248.00,232500,1645,8490,9000,1037
21.70,75,21.55,450,266700,79.03,21.70,-6.00,1660500,94981,530.05,225,525.25,75,-6450,99.83,528.00,-250.75,228375,1730,8498,9000,1039
22.95,75,22.90,450,224850,87.06,22.95,-4.75,1618650,99854,523.00,75,519.30,75,-4500,99.82,522.65,-256.10,230325,1782,8501,9000,1042
22.45,75,22.35,150,203475,87.06,22.20,-5.50,1597275,103004,526.05,75,521.95,75,-5325,99.82,528.05,-250.70,229500,1801,8496,9000,1045
18.20,1275,18.10,225,230250,87.06,18.15,-9.55,1624050,107028,552.35,150,546.95,150,-8100,99.82,554.75,-224.00,226725,1820,8472,9000,1048
17.10,900,17.00,3000,252150,86.49,17.00,-10.70,1645950,111050,555.00,75,553.45,75,-9075,104.69,555.65,-223.10,225750,1855,8467,9000,1051
18.50,7500,18.40,300,248025,86.49,18.40,-9.30,1641825,112716,547.00,150,542.60,150,-8475,104.69,544.55,-234.20,226350,1931,8478,9000,1054
16.60,450,16.50,750,255975,86.49,16.60,-11.10,1649775,114879,562.05,75,558.50,225,-4575,104.69,551.80,-226.95,230250,1934,8475,9000,1057
18.85,900,18.65,1800,262275,86.49,18.80,-8.90,1656075,116646,544.95,150,540.50,75,-3150,104.69,540.00,-238.75,231675,1971,8480,9000,1100
16.60,975,16.45,225,270750,87.56,16.60,-11.10,1664550,119545,557.35,75,552.85,225,-7650,97.52,552.00,-226.75,227175,1984,8466,9000,1103
16.75,225,16.60,825,259875,87.56,16.65,-11.05,1653675,120904,553.00,150,548.10,75,-7800,97.52,551.50,-227.25,227025,1994,8467,9000,1106
15.65,1425,15.50,375,274200,87.56,15.50,-12.20,1668000,121704,557.95,75,553.20,150,-7650,97.52,551.15,-227.60,227175,1999,8464,9000,1109
13.65,1125,13.50,750,273300,87.56,13.60,-14.10,1667100,125742,580.35,150,576.05,75,-8100,97.52,575.00,-203.75,226725,2084,8450,9000,1112
12.30,2100,12.15,975,289800,87.56,12.15,-15.55,1683600,127617,587.75,150,582.65,150,-6900,97.52,587.35,-191.40,227925,2131,8442,9000,1115
14.15,825,14.00,1275,302625,87.56,14.15,-13.55,1696425,131116,562.05,150,556.75,150,-7875,97.52,559.40,-219.35,226950,2221,8466,9000,1118
14.65,150,14.55,225,337950,87.56,14.50,-13.20,1731750,133421,551.65,225,547.35,75,-7875,97.52,545.00,-233.75,226950,2249,8476,9000,1121
16.15,1875,16.00,600,341550,87.56,16.05,-11.65,1735350,134988,535.10,75,530.65,225,-7125,97.52,533.90,-244.85,227700,2264,8490,9000,1124
16.80,375,16.65,1500,335550,87.56,16.75,-10.95,1729350,137248,523.70,150,520.35,75,-8550,97.52,520.00,-258.75,226275,2303,8502,9000,1127
